Score,a_act,d_act,K_n,n,a_x,d_x,m,K_S,K_a,k1,k2,k4,k3,XbsT,sT
6.411062910996462,23.21276519821401,0.052317208425587576,1.2823746037281294,4.243888038361227,0.966448394959425,0.03161119343301236,1.6282132263166154,3.937980198245271,18.05596029847169,0.0011827465154468843,6.5267499031963325,0.10530371032270502,9.524292477028734,168.5812856484083,770.7945782833415
6.435917135062759,0.10381685366796237,0.042426017722847965,1.8433771938055437,1.264328089026385,2.378769775585215,0.006942020576691151,1.9391742676429191,1.210562733606752,11.80362733119397,0.0010291541436330287,8.616858343054606,0.13240770691203652,8.20434804705785,100.10867991347523,78.45625100925174
6.467218449051584,0.013143609692543343,0.05711667385787464,24.83366810984233,4.621075362978445,9.992975006604361,0.03072314161822152,2.648786800356636,9.460222106144752,6.040995855788907,0.0016549268247550927,1.824368555165737,0.11108050147187105,9.420714574035484,100.01525849413296,262.25882958992446
6.526748089371329,8.57768350712013,1.2529863794952623,1.0001827185867913,1.443718642892217,3.5229799403427413,0.03078832494133812,1.7493399929866216,1.0018084513355905,95.9609160524682,0.008697595257532298,9.977498869302575,0.1058614153136236,9.74757134968302,108.61352953614971,96.97985710034402
6.763824712592335,0.4678703945175356,0.010037534608088445,1.3172290048830613,9.988044806547839,8.637742193795242,0.011373969792910443,2.5511001886138476,4.249419938013782,192.55180695638722,0.0013709852213250537,5.08943907216137,0.10051662559047354,9.996076841448199,144.05100665794853,135.3572870385002
6.819470045745895,98.96168574076592,6.472742552567427,11.601696802519331,3.0127329208988174,1.7646355376971468,0.03162004887960465,2.655886265947471,9.07021080251772,14.38935562046742,0.002608351950039298,5.609367273748805,0.10020324800061797,9.86755467721812,105.88551814105942,310.2458740807393
6.829958717042864,0.238921985215329,0.21678543772262562,11.146666279647858,9.387420980883057,6.628476092798255,0.026635060550224996,2.460467237422836,8.36770732832064,2.3403778138943516,0.00010029486834549604,0.653809609504185,0.11415717864112122,7.036573353987272,100.14378996664009,256.94479053731527
6.844045713650813,2.3300036095134793,0.10825693467555866,1.0008394382904267,9.983649808546597,8.919715161197473,0.013461621169856802,3.1604827647640055,5.180868624326892,8.050817303087454,0.0004505985610238402,0.9426293827111092,0.10873964665905378,9.929372387203465,100.20747788750379,70.0023240523315
6.899240779519871,13.245837875099362,0.8561127363122898,11.76931764363888,3.0990650288069483,1.423306810212727,0.009406291517568778,1.7364961395865999,8.921339612488788,2.094198415155545,0.00019476004527208506,9.860555788997237,0.10037967495162696,9.985210361663002,155.20561579367353,1795.2366936191754
6.932718002819183,0.001692127293333693,0.033949187405804264,13.29392116082629,9.941353790822433,8.73491640085761,0.007155475024181861,1.8500322307853092,4.869845464843351,1.0013418918180195,0.0006551577430603386,6.9825459194165465,0.104601957862392,9.825727282801605,100.01579069242118,372.0746113661436
6.9551266425393425,85.58389403608118,0.06515568950155534,1.0371728529345818,9.978592411113544,9.193751990345204,0.02589268272272081,3.079211588647315,5.940918864634899,1029.2920375581011,0.009614467753299362,8.172516156189152,0.1393131498981124,7.310300638892759,100.00178068529023,75.70879742166915
7.258501396573976,1.018952319826772,5.626563155514704,12.39320987848567,4.000216862797078,9.6516124902419,0.02748167465450822,2.761764907860953,4.805653055954173,3.3168774173085835,0.0007002252259433405,0.7501597303122297,0.10167163230445837,9.684535876220394,100.30148867166217,90.77216736471775
7.317829150615323,17.56579025250373,0.004295639598327978,1.0081420964731513,9.8974224196716,8.474530723737587,0.00668882843627027,3.375409010420954,6.466359664099797,2755.521796811257,0.004825632270418101,9.450070751134744,0.16363834776836073,9.012321432482103,100.0003633369066,55.161458386825146
7.33453789968494,34.91124481477452,0.024660692773445122,3.178857281666625,9.966718151160796,6.90692799413225,0.005468059962400085,5.105838541054107,62.43667271097782,7.657769314704128,0.0018380586907818474,5.044680320344231,0.10481855227664456,9.382544528544681,103.92114296831275,375.9158344319859
7.406030861160661,11.483525375319136,4.967726205180054,5.8535949482269976,1.9070831363996503,4.81083227157934,0.014315384509190053,2.5265276055218626,6.432047424789064,1.5604613052222434,0.0009497113765419747,9.874350956865086,0.16682523886779332,9.910010376084063,100.02478307626485,191.674951100387
