Score,a_act,d_act,K_n,n,a_x,d_x,m,K_S,K_a,k1,k2,k3,k4,k5,XbsT,sT
7.802676269173121,10.546342416075033,0.700584360311781,1.8227412739871296,9.959140133449097,9.905980807351753,0.03124980910129949,2.3526058736836757,26.76051966751845,421.7473173445608,0.017323578314374165,6.639304255822919,9.164534157366248,0.11859287267237413,9.612446644158783,100.00744987045023,50.72460510874083
7.913884294200929,5.353908278316364,0.001587813924913003,4.011002725411001,9.680643679313105,4.37567424375895,0.008729049580142331,3.9827491080441497,96.49226223499613,1216.5800101633622,0.00063195302450498,2.022260967105819,9.596479119344233,0.10260316797762109,1.7221472242029818,100.00026308804597,168.8737258100455
8.054668442939814,0.33203420926573507,0.46192768278217383,1.0533247487362194,2.7094868984503253,3.1088493053644535,0.01642546665885256,2.494011138990878,16.982843489354927,3.562369477146042,0.0012619982023502575,1.062635795477792,8.343037738197303,0.22677390320806537,0.3125562385672573,100.51815857942621,51.6457648918015
8.539712794728494,0.23129192483390704,0.07210483312683051,3.9104254799982865,1.4798655437354953,1.3323015982212734,0.006613795908136104,2.296191505641486,68.23449364374423,6.640539256787143,0.00010299685937284051,0.3256864432287166,9.913410714456232,0.30727928884987177,0.03079392904418839,100.00169762670758,152.91235403153487
8.543717802154442,77.94805320212986,0.7297119614898185,1.3283628937814431,9.519613559113948,6.09975800925623,0.003655996656938843,9.483699567534819,4.349525174786928,4.398052306964857,0.00021449429336334408,6.304502008590074,9.965477569533025,0.23447287691820998,0.027274550439179014,100.71285765095254,68.24177667675592
9.523044422950306,47.47792292318585,0.33023944541932987,1196.6172430537729,2.5369234094980513,9.778400225216611,0.004849552531511338,3.074995470992283,62.514587954258225,1530.853602225094,0.0017860887207527302,9.577542389650864,9.11236192989838,0.10491149404777422,0.48276107775062727,100.00614362910751,85.96492855606616
10.026937885696379,75.97043840993629,0.00409719559930985,1.8621569813327923,9.902757702785895,5.891715432542894,0.01081440208670285,8.93977162048173,23.246483801693433,1772.2844403986157,0.019520737739957376,9.891870064836464,1.6201390544124832,3.0047910780538025,4.470259546871869,101.48811007591182,62.73736460874722
10.951795421296866,34.15969880209092,0.0797819352147811,1.5099302269560246,3.3989019836756533,4.510505818222151,0.007824115766069893,2.249831242638139,133.52262293904457,340.5929773874989,0.0008557024643525153,0.6835413932783109,3.482163313246398,0.5493494798004525,1.3099060275585062,100.00124160441979,61.460930744232584
11.644555490146358,1.1689991355926659,5.73933874148759,19.09637216130881,2.15127593207049,5.961115209663233,0.024009172256565785,3.824979311005382,218.63836118865393,1.0101019226989654,0.00010155511040329698,0.055585448007932164,9.69275060744079,0.10037087980186686,0.5904438265714449,102.2465644420396,211.26495133410768
12.000332769123792,68.92421031623772,1.6539747273981946,2.1821340774232367,5.815575010777485,9.779067667097292,0.004562436809598755,9.234895183491137,4.146856025594071,362.6234832828973,0.00010361650066720873,0.8187423966159133,6.951477055843037,0.15395109984251756,0.004946436382812612,100.0005899374492,51.694474201143606
13.568601372696028,33.28378313053051,2.4459871638907758,1.0124069825531812,9.886943741076019,4.326335160232607,0.003225012075001478,4.701848353842198,4.101927213808725,1.4956383961049184,0.00014290566520267569,9.99217903632582,9.9548782352363,30.59964656512011,0.011310131755247052,100.03860304512172,51.40997348320626
18.403202906869755,87.22777478110729,2.7453549787789977,3.693645893672148,4.411622887955704,3.2618866890527665,0.003639188221458446,8.661704392849371,15.10441443994453,5.820034557759471,0.002258996398546736,2.952883565103538,9.373893335070985,0.10048389346398569,0.030787128012569612,100.1647721633775,66.11728508472792
18.78691339001993,0.2273840183178563,0.0857592271754536,9.044061682124129,9.992925090980973,8.161889135052409,0.010031192275802637,6.076057920868803,41.980297939419074,6.452355505342322,0.00011000583789495584,0.016347450004273647,7.756079762934449,0.14612959576565118,0.01947467380334828,100.3112567075593,90.51885558386337
19.830856234936725,42.30622365296626,0.03920879241275803,51.75846705014415,9.663232255929953,1.229778305140295,0.008598139378155274,4.940756633139626,78.74434864291516,3994.3459890679883,0.0027695568018683545,0.7204452413937483,9.154153122674353,0.1013076515939133,0.10099927658542436,105.13388674839919,194.63076599999715
20.695573603911114,48.277463434004005,0.019285132601168643,1.0011558922663581,6.836160485321744,2.736164325607705,0.006070875644664683,6.160915068073364,14.604932130348798,294.50115814977795,0.01608455238460454,6.346309903713152,0.0014653529853066527,0.10060241632178213,2.7942211526599148,102.81898339327833,53.44934220126987
25.5872011529019,0.09849221845085072,0.0035204961868924973,6.598435936989871,1.1085418905008277,8.706069955995755,0.02059585798261769,3.34546858688334,109.73373870914128,31.534462852686307,0.004671330327549206,6.982150943240738,0.5624293698997185,8.541442331698205,1.291244619211992,103.8329163138366,193.869839490717
29.644466220878503,3.4980964600205398,0.08862216419704819,2213.0498553565462,2.187143715468727,9.51060160371833,0.0031764743436199054,8.898941606437486,34.64424440795352,292.31573270474996,0.00010012509135704879,0.41947610772495225,0.15353324722754258,3.6053837683735415,0.0016679225299835122,101.63595245934232,155.98422294403866
30.763764445366668,0.01631399255678922,0.01759626501100629,2431.8923226010425,4.713491059180919,4.657376122250169,0.007527761238415928,1.2375226126392898,3234.304408140532,1.2562969352973974,0.00010030076530117059,9.488241767640856,0.4282080803326696,11.888802523741075,4.93567829615183,144.44859982169677,74.7876129370234
45.21575453335732,0.018742633349290484,0.009826851753798303,14.42933315590368,1.002741934093236,5.940028300335853,0.005132683192396225,4.0940117995489445,15.027123896771995,6.149279814620923,0.0001447805243064079,0.38418666243241245,0.12465527084079263,32.223910530728986,0.010477144196805444,124.46809296199635,88.1125629484369
49.1380935997511,0.9975795980102741,0.12122214084500992,1.0419420794565004,1.0831310054098973,6.36761823353934,0.006725024759910242,2.668445453622175,227.1797855035667,5.927346456557378,0.0006496633793111687,1.3572459410042483,0.47733437529105,5.0541305964101735,6.765301958274095,100.0134206555632,51.662729984724876
